clade	species	ts	te
0.0	1.0	21.25670643713114	13.273140605554355
0.0	2.0	16.135215521655361	10.573680770575171
0.0	3.0	16.208663518196502	14.042449624664746
0.0	4.0	15.190242701802372	14.834999003336467
0.0	5.0	15.1324861346682	10.588637968948618
0.0	6.0	13.680657715758318	7.3999825150104455
0.0	7.0	25.482262871732704	24.399888498972292
0.0	8.0	33.03414828101554	20.831883117904884
0.0	9.0	33.492577952225531	26.332796061693802
0.0	10.0	5.1342828511396883	1.8136639833766401
0.0	11.0	10.329269902242379	1.6160700843716025
0.0	12.0	13.143094073541798	9.6626332732349649
0.0	13.0	9.8099747986029762	8.3612135231090061
0.0	14.0	10.537668029675505	6.171918834394738
0.0	15.0	12.270751316138051	4.6831923492633383
0.0	16.0	10.263366982771075	4.6705184950228604
0.0	17.0	30.149498384396512	29.362999922967948
0.0	18.0	3.5529929325732055	0.093897660188658999
0.0	19.0	1.3908516494676058	1.0663253299486848
0.0	20.0	1.9834776957578699	0.012729430916990999
0.0	21.0	5.0287817793967005	0.49451897960366914
0.0	22.0	10.360878394538773	1.8901091578882492
0.0	23.0	4.9349827584020405	0.0
0.0	24.0	4.9652333220366867	0.089422453032251187
0.0	25.0	1.1764565904391093	0.0
0.0	26.0	4.4783056914673596	0.0
0.0	27.0	3.6540705960197948	3.0540710372411466
0.0	28.0	16.481411046666572	10.233547195685277
0.0	29.0	10.576008644523693	5.5845855316624053
0.0	30.0	13.767981481334326	9.9295862581730159
0.0	31.0	14.948447584238192	7.5028644396167676
0.0	32.0	4.5765604690017021	3.9508675266488265
0.0	33.0	10.086669543620179	1.353304146951043
0.0	34.0	5.3324320435031733	3.9020365789490401
0.0	35.0	30.239634258827465	24.632894200640909
0.0	36.0	25.78862516036509	21.008365859179118
0.0	37.0	0.049316974299324183	0.018216013125136075
0.0	38.0	26.89736938738092	14.523867810899892
0.0	39.0	18.610722577664774	16.184529385840051
0.0	40.0	20.558040472089651	19.713598439298391
0.0	41.0	21.055400910473193	20.347656184348573
0.0	42.0	30.27658046120013	23.84057469506536
0.0	43.0	22.682881001690948	20.904309778932703
0.0	44.0	30.221449807655091	25.838991799830801
0.0	45.0	19.527727801965504	18.410474852895629
0.0	46.0	13.211920594581912	7.7910460887352748
0.0	47.0	16.261193106810168	14.015456339913152
0.0	48.0	20.124439820710666	13.35861630894339
0.0	49.0	16.553469508631171	13.705818354543473
0.0	50.0	14.142395248980458	10.704798628319768
0.0	51.0	14.819857581667749	14.471362965657839
0.0	52.0	22.878336213475425	21.90440369815801
0.0	53.0	32.462956582800011	21.576058736913637
0.0	54.0	20.726482277213588	16.299644649914537
0.0	55.0	30.24959047133871	17.079302718701456
0.0	56.0	31.386569881049724	23.13651033901872
0.0	57.0	25.348440719649769	24.293794312609187
0.0	58.0	19.139827957726347	16.23713865838787
0.0	59.0	21.388815842335063	20.597431841375482
0.0	60.0	30.849276947379899	20.989409590799561
0.0	61.0	29.212593311034503	22.104124436424936
0.0	62.0	33.162832019532622	32.977994058737522
0.0	63.0	29.400796211870659	24.966275591922404
0.0	64.0	8.4536237709533495	7.810281897887358
0.0	65.0	19.808372667567095	4.7941363633509688
0.0	66.0	14.602583979105619	5.0718614291216184
0.0	67.0	10.109384242871307	2.0592318660597324
0.0	68.0	12.329101417128459	11.935476420899377
0.0	69.0	20.399944171686553	14.404335611567074
0.0	70.0	17.197251398383695	16.595799324388
0.0	71.0	34.085064793496286	33.001444773072102
