clade	species	ts	te
0.0	1.0	19.797986669889927	13.530846115787563
0.0	2.0	16.418815900572486	6.1925569885973761
0.0	3.0	16.070181508286467	13.376952803341663
0.0	4.0	15.234750547482982	14.850622102967636
0.0	5.0	15.945258486245175	9.489840298192652
0.0	6.0	13.329540958703973	5.321706913656076
0.0	7.0	25.625932324984419	24.310044657254519
0.0	8.0	33.197362054394254	20.236696978637887
0.0	9.0	33.397913720782633	23.769744083627415
0.0	10.0	5.1581200182069349	1.8112538850638802
0.0	11.0	8.962474243105385	1.8443619583036777
0.0	12.0	14.032791152835108	10.514342876277095
0.0	13.0	9.332086486600554	8.1582574954166986
0.0	14.0	9.9709101678702705	4.5849044689588245
0.0	15.0	13.104762110042714	4.8757488583400512
0.0	16.0	10.259848455502052	2.3933108486174683
0.0	17.0	20.883094286189916	20.208925797132189
0.0	18.0	5.0307408371561158	0.049149380344027389
0.0	19.0	0.91868736677756002	0.63391897228937366
0.0	20.0	2.3045523755448003	0.0066582371316929387
0.0	21.0	4.8564618802864796	0.32460065431623214
0.0	22.0	10.036262370942506	2.0222562590635054
0.0	23.0	4.905478144371183	0.0
0.0	24.0	5.1703313489570446	0.095855165035337947
0.0	25.0	1.7759115934415144	0.0
0.0	26.0	5.3733506885976077	0.0
0.0	27.0	4.3339306648130265	3.5896588398176918
0.0	28.0	16.229109134926773	9.6653254556239272
0.0	29.0	10.404632687054027	9.3570537255566588
0.0	30.0	13.712467566907193	10.189011717270825
0.0	31.0	15.889762931044396	4.7861974561922063
0.0	32.0	5.1926293654300473	4.4477013008073296
0.0	33.0	10.11010593124	1.8058349613880851
0.0	34.0	3.0948494863751446	1.7656852422449671
0.0	35.0	30.552935504114426	20.886153247281829
0.0	36.0	25.853719099412356	21.798472245452636
0.0	37.0	0.040045179813665212	0.010155213946002013
0.0	38.0	25.124795710038601	14.101710747717947
0.0	39.0	18.216733109420208	16.850033980901721
0.0	40.0	17.104390110623047	16.500427396486636
0.0	41.0	22.259595791136562	20.896980191963351
0.0	42.0	30.197560753209373	20.027543069671246
0.0	43.0	25.874754049870393	20.997275977965561
0.0	44.0	30.575768081997857	25.910734882437154
0.0	45.0	22.033064184178595	16.809878744827227
0.0	46.0	13.173682367053015	6.0025296488339936
0.0	47.0	16.763365642082828	12.868757342890365
0.0	48.0	20.584040622956238	13.049490128153963
0.0	49.0	16.208055852715681	13.51458293374008
0.0	50.0	13.632015677320062	9.436265289198996
0.0	51.0	14.961833456877232	14.586572107299331
0.0	52.0	27.640354348217592	26.512238944854424
0.0	53.0	33.528127822544263	20.436312775311588
0.0	54.0	20.065289721024396	15.708856835821999
0.0	55.0	28.270445593734809	16.313119929760955
0.0	56.0	33.824333591096739	19.721178120864192
0.0	57.0	21.1082870311768	20.444509949138052
0.0	58.0	17.842956667110236	16.468652081629497
