clade	species	ts	te
0.0	46.0	13.953970122534463	4.625789925341639
0.0	47.0	16.702377918697575	12.818475532335187
0.0	48.0	19.287709224348898	13.787780398932911
0.0	49.0	16.036268409497215	13.692736566004836
0.0	50.0	12.651553531191947	9.5325590673868543
0.0	51.0	14.978831476028232	14.628381861721419
0.0	52.0	30.444190404661573	29.552692678636323
0.0	53.0	33.42497424996558	21.014176819038706
0.0	54.0	20.811809913621438	15.750208724751097
0.0	55.0	25.135726638903932	16.003711568326239
0.0	56.0	32.898417409850893	24.697838784781936
0.0	57.0	28.498254520980403	27.286286645552732
0.0	58.0	19.143505295042459	16.92735885218088
0.0	59.0	21.09214074322395	20.591432627714308
0.0	60.0	30.808752499266447	20.391050448095893
0.0	61.0	28.802270344123777	20.239556995447753
0.0	62.0	31.585739892624986	31.37442751738498
0.0	63.0	31.278252929372666	20.778100086069056
0.0	64.0	9.3526496210073038	8.6592983609117766
0.0	65.0	18.998649993788323	5.1231718225605718
0.0	66.0	13.784498269193598	5.3347154310951854
0.0	67.0	10.138996371955679	1.7857882921582873
0.0	68.0	11.72812120863202	11.37155284072468
0.0	69.0	20.055285389175797	13.816184313179686
0.0	70.0	20.071161234908331	19.420429507719703
0.0	71.0	34.273061258648895	32.912945897681873
0.0	72.0	37.251551587751472	30.492521500257904
0.0	73.0	26.285006106656688	25.117688955454028
0.0	74.0	30.665700884154841	20.686695587163971
0.0	75.0	25.431223628744792	21.390464590128143
0.0	76.0	24.430390703389794	13.381603615750608
0.0	77.0	13.762393387753548	10.130770493121165
0.0	78.0	28.510311014921506	27.286653568053111
0.0	79.0	12.824650303406035	12.494904994950382
0.0	80.0	16.084365511466263	10.160037932443922
0.0	81.0	27.661030794002119	16.592996212054697
0.0	82.0	29.45157571929812	21.001905749589159
0.0	83.0	29.906508113897736	26.281264418252356
0.0	84.0	33.926318530304684	20.120652132698471
0.0	85.0	5.9558538417459559	5.255677601188415
0.0	86.0	12.98691828236565	4.0121496113940633
0.0	87.0	11.417649170808238	6.5298617965894303
0.0	88.0	20.509529177645025	15.940808105476904
0.0	89.0	20.326720571481328	13.424086860312677
0.0	90.0	21.769198407294333	15.943848687774567
0.0	91.0	21.037174734696613	13.355502461675778
0.0	92.0	22.465961070416704	18.172367869314385
0.0	93.0	34.130012741351756	28.182394891027943
0.0	94.0	18.031305446868064	15.7338874152165
0.0	95.0	32.371347721148275	24.879201345227408
0.0	96.0	21.247388208018705	20.689117707984487
0.0	97.0	30.424086681824857	20.44978500894301
0.0	98.0	34.174572991545446	33.465725926135796
0.0	99.0	33.025746675002885	28.396370030949328
0.0	100.0	19.744165387176704	14.007040551964488
0.0	101.0	20.521481220924954	14.658955961596396
0.0	102.0	30.882822116606555	21.485479846457384
0.0	103.0	26.32247266436066	20.729460264357563
0.0	104.0	29.184797319639408	20.733833915297364
0.0	105.0	16.058868792095922	10.190216667410095
0.0	106.0	16.034124198819221	11.189387210950889
0.0	107.0	30.923805667924189	21.043671890480766
0.0	108.0	21.996954002079079	21.083996161680506
0.0	109.0	25.327928550985732	20.943332126176074
0.0	110.0	31.978376202610544	24.932239796946504
0.0	111.0	24.863758382933018	15.997706160205064
0.0	112.0	17.779328832397105	17.153317615690689
0.0	113.0	20.100446317145828	15.642246845662056
0.0	114.0	28.983835436035669	17.056612719229932
0.0	115.0	20.889077027836201	20.430359552969367
0.0	116.0	29.08629218391555	20.377002469914935
0.0	117.0	17.639323323270425	17.036202696187889
0.0	118.0	15.697415050255557	13.201911597218469
0.0	119.0	20.842008737110881	13.750944463186951
0.0	120.0	20.532580633248831	13.29691093815198
0.0	121.0	31.25004839632992	20.759930273241295
0.0	122.0	30.74494337486621	25.935499674147906
0.0	123.0	16.400326416676666	13.832765394151959
0.0	124.0	20.413571613048475	13.79756525593972
0.0	125.0	20.207155321309262	13.626646208398929
0.0	126.0	2.9158052042761664	0.0
0.0	127.0	2.3109227787698652	1.8421875313488325
0.0	128.0	3.722956834524227	1.9719101623238406
0.0	129.0	1.6261409258488173	1.0873428365609836
0.0	130.0	3.2376234961743946	2.5896668854956801
0.0	131.0	7.7597175639710416	7.0343934413849265
0.0	132.0	10.892066959978893	10.431634050607368
0.0	133.0	1.5209133366675591	0.0
0.0	134.0	15.906063758952005	1.0181013654581184
0.0	135.0	3.347171348665452	0.0
0.0	136.0	1.1298089334991608	0.0
0.0	137.0	2.3178806401548879	0.50675908622657473
0.0	138.0	1.724590646039609	1.3187507108157683
