clade	species	ts	te
0.0	1.0	21.045916324097455	13.231662684470891
0.0	2.0	16.272868849419702	9.9485771062642865
0.0	3.0	16.291717695206483	13.987362761689653
0.0	4.0	13.795961558157408	13.456319177541527
0.0	5.0	14.518752287574245	9.7005328192279592
0.0	6.0	13.698946427084669	5.8409172630746182
0.0	7.0	30.042888650714055	28.741955707311082
0.0	8.0	32.179271584609673	21.423674112337835
0.0	9.0	32.932815859960122	24.591633873467682
0.0	10.0	5.0574045197667346	1.715673625292043
0.0	11.0	10.382386891257243	1.660077092180801
0.0	12.0	12.316586648461699	10.664093862391155
0.0	13.0	10.333439728211294	9.1687436360115395
0.0	14.0	10.155392647127567	5.8008327633532488
0.0	15.0	13.766745033992578	4.7861234834592254
0.0	16.0	10.403148328064404	2.3357271541474427
0.0	17.0	27.229482495340289	25.775075155901266
0.0	18.0	2.025355139574351	0.076874915615040895
0.0	19.0	0.89672651931900815	0.61947628815997946
0.0	20.0	2.0470847674808446	0.0098137356006344628
0.0	21.0	5.0740311048192153	0.29850735707742587
0.0	22.0	9.9160938657788265	2.0023023629304042
0.0	23.0	3.9282487453322381	0.0
0.0	24.0	5.1240950765702102	0.079324053284033844
0.0	25.0	1.7635552413011957	0.0
0.0	26.0	5.3790893564601197	0.0
0.0	27.0	3.9930973898960618	3.402440666561203
0.0	28.0	16.365959638183313	9.7774325997860441
0.0	29.0	8.4162643354729525	5.0182326254413239
0.0	30.0	13.883377846845621	10.024890225052049
0.0	31.0	15.173596020913838	5.2563208394384917
0.0	32.0	4.9534768713001629	4.3229422068322565
0.0	33.0	8.6441652367950184	2.7711798106634773
0.0	34.0	5.2505236405854241	1.5196848628270418
0.0	35.0	28.833256981724208	20.943479938295024
0.0	36.0	30.219074835474881	20.863305080315733
0.0	37.0	0.15753282065236116	0.095858519931615663
0.0	38.0	26.407629320809374	14.046827975625288
0.0	39.0	20.41067329576406	18.420099016388374
0.0	40.0	18.717253140958107	17.988036646920747
0.0	41.0	23.231027858124914	21.825927972645932
0.0	42.0	30.382597725294431	20.838045675333561
0.0	43.0	24.186349285195767	21.173912135160766
0.0	44.0	30.503368386106228	25.20987482414974
0.0	45.0	20.479260353898777	15.251067742445475
0.0	46.0	13.904943116531136	6.628617041887618
0.0	47.0	16.775008445600452	14.114541512089492
0.0	48.0	19.22731453499803	13.722267077969098
0.0	49.0	16.156331425912967	14.185246865738586
0.0	50.0	13.443715448204605	9.8693572823978268
0.0	51.0	15.565821595988837	15.204047495044133
0.0	52.0	28.154741480515252	26.61239170076264
0.0	53.0	33.326905822474167	21.969013043741661
0.0	54.0	20.342806320616539	16.239748053465775
0.0	55.0	30.097117822123423	15.990425063820974
0.0	56.0	33.325022629099898	27.17217724746261
0.0	57.0	30.364275024165437	29.567860802460732
0.0	58.0	20.324257035440215	18.740134808201955
0.0	59.0	22.900810246079352	21.600947770709514
0.0	60.0	30.04752341612306	20.518826182746061
0.0	61.0	30.423805871412888	22.290347543604955
0.0	62.0	31.075051460816461	30.479991518362663
0.0	63.0	30.475796613956994	24.181573242094903
0.0	64.0	7.07991600673083	6.3580572083630802
0.0	65.0	20.150567971101136	4.5738400254262324
0.0	66.0	13.799557496881313	5.1360550428649487
0.0	67.0	10.391572555581908	3.1715816454322856
0.0	68.0	12.218481096375184	11.866550483426213
0.0	69.0	21.516168040405468	13.067457210396032
0.0	70.0	16.368600057120066	15.937374518518901
0.0	71.0	34.082400168936893	33.572389617473377
0.0	72.0	37.199665681551984	30.3993249742385
0.0	73.0	28.774467416110998	27.299392261829624
0.0	74.0	29.825261217955322	21.362894947648567
0.0	75.0	24.625607407632959	20.186182840784532
0.0	76.0	21.237046470497393	13.426114816944068
0.0	77.0	13.75630313717507	10.077034771651222
0.0	78.0	22.008738365191299	21.114584710360482
0.0	79.0	12.792294401143097	12.446580721049752
0.0	80.0	16.18735839165787	10.692156404217405
0.0	81.0	28.561028617589859	18.363515146693072
0.0	82.0	27.692121577923515	20.891014395427202
0.0	83.0	28.913330882092403	20.549823002799574
0.0	84.0	33.913443855548188	21.890727715143871
0.0	85.0	7.5585810578712582	6.8210979192301693
0.0	86.0	14.797671858724382	4.3231237841586996
0.0	87.0	13.311425574608229	5.5077443778459836
0.0	88.0	20.704523249370606	15.904032972967265
0.0	89.0	20.303357266972629	13.439490318204694
0.0	90.0	25.942175495130353	17.093114171010615
0.0	91.0	20.84225021604108	14.268032497902144
0.0	92.0	21.798627677696675	15.507860137664384
0.0	93.0	34.017868816758032	32.582879518109365
0.0	94.0	20.413094696081764	16.806424098434508
0.0	95.0	33.20010223714354	20.377393328178549
0.0	96.0	27.742832654462621	26.219666636276887
0.0	97.0	30.483420588175029	21.606004676472754
0.0	98.0	34.214751644474923	33.200613610161724
0.0	99.0	33.715546620195404	27.98675042174629
0.0	100.0	21.278276129379329	13.441511099232876
0.0	101.0	21.776224788582816	13.325937611511632
0.0	102.0	30.462818771374746	20.218500572036213
0.0	103.0	23.62483727294066	21.366801404272589
0.0	104.0	25.350908309483753	20.352060484183799
0.0	105.0	14.896359445756454	8.8167806557134973
0.0	106.0	16.259330573879698	4.8869470166264648
0.0	107.0	30.411471527347732	25.449238239092452
0.0	108.0	25.370605972758685	23.851769818907481
0.0	109.0	24.701616600703741	21.304770213404705
0.0	110.0	31.415639171302224	20.485624936313712
0.0	111.0	25.283177825762184	15.682526353367892
0.0	112.0	19.640779338730447	18.88639538399066
0.0	113.0	19.262317435878973	15.774963867797041
0.0	114.0	30.470497739919317	17.340745693391376
0.0	115.0	22.955118782534537	21.663101283090199
0.0	116.0	30.569062603271465	21.480524808381471
0.0	117.0	16.410912275592153	15.966499121522121
0.0	118.0	16.72471316181521	13.247679604528074
0.0	119.0	20.943837977665055	13.968283952059528
0.0	120.0	21.677310382306914	14.640912787085361
0.0	121.0	30.511429734352642	20.633515424708136
0.0	122.0	29.86771520743919	26.682413588762529
0.0	123.0	15.617153325602516	13.973697831026374
0.0	124.0	20.859928378124394	13.778478841143112
0.0	125.0	20.590462078349915	13.687927228735704
0.0	126.0	3.8391151194863324	0.0
0.0	127.0	4.9908032174930765	4.386782169425679
0.0	128.0	4.0956541908052726	2.0497579903452432
0.0	129.0	1.7095194319560409	0.94852473327761555
0.0	130.0	4.4293006797774686	3.8224925728139225
0.0	131.0	9.9851529621677333	9.394663707394832
0.0	132.0	12.526347167307932	12.178718932968323
0.0	133.0	1.47951206951682	0.0
0.0	134.0	16.505256230453483	0.59039773854078159
