clade	species	ts	te
0.0	1.0	19.491369639313152	13.300277908630321
0.0	2.0	16.327266369904891	4.9595986264827268
0.0	3.0	15.633090256680262	13.401943486751218
0.0	4.0	14.293802617442482	13.94445329408078
0.0	5.0	14.700021605251299	11.833590048809349
0.0	6.0	13.718741709715443	6.6391386173593423
0.0	7.0	22.384079080896996	21.433597713325359
0.0	8.0	32.144564796534013	20.911864082705442
0.0	9.0	33.515845713726094	20.630877794824734
0.0	10.0	5.032606772385229	2.0813699956547986
0.0	11.0	7.3209520327776803	2.0905890521225152
0.0	12.0	13.351419772679897	9.7281600302643731
0.0	13.0	6.8281474406291647	5.1743139951773616
0.0	14.0	8.8693187123425652	7.9683713574368138
0.0	15.0	11.941097569141391	4.828228923167794
0.0	16.0	9.5920632806521535	3.049407853085055
0.0	17.0	28.743744621749197	27.616683226281957
0.0	18.0	3.28809001602027	0.071266696407915484
0.0	19.0	1.9498971628694179	1.4771412882739452
0.0	20.0	1.9604371806330463	0.011597306451443655
0.0	21.0	4.8662962004225694	0.39631132186039764
0.0	22.0	9.6215449403149513	1.6372971485071517
0.0	23.0	5.0559259549241382	0.0
0.0	24.0	5.1168542081158632	0.013197544814371564
0.0	25.0	1.8094870365215041	0.0
0.0	26.0	5.9273822280958779	0.0
0.0	27.0	4.3813229249244925	3.7645991840328241
0.0	28.0	15.423533680294611	13.613008791284356
0.0	29.0	5.8033794376933239	5.0177412493930316
0.0	30.0	13.880274167255006	10.241723793668436
0.0	31.0	16.097149893719546	7.1079278640368999
0.0	32.0	2.9128177756782136	2.3443646621186813
0.0	33.0	8.5952055488839392	1.4020034805228487
0.0	34.0	4.9406248162455197	1.910048092571847
0.0	35.0	29.620655999578219	20.354150135756377
0.0	36.0	26.720556389335155	21.233536647708124
0.0	37.0	0.087866684640132545	0.043942601983929297
0.0	38.0	28.224102103014609	13.897240729347827
0.0	39.0	18.950969840720884	15.793424211430732
0.0	40.0	19.206462440501959	18.492777918145908
0.0	41.0	23.023569538008967	21.699279320708229
0.0	42.0	28.872039697376717	20.376036382031096
0.0	43.0	25.279347329668422	20.739907593888514
0.0	44.0	30.816877002506413	22.286260002037491
0.0	45.0	18.771693452463659	16.802207288299943
0.0	46.0	13.028078214442424	9.279946264846048
0.0	47.0	16.347083750185874	13.247758558474922
0.0	48.0	19.2112818601193	14.84881739147316
0.0	49.0	16.447895169133751	14.161401264309479
0.0	50.0	14.444593908939058	9.6455392375757203
0.0	51.0	15.308692177551515	14.927533182273999
0.0	52.0	22.919578358653414	21.681755111478708
0.0	53.0	33.503779836333003	20.654104566957059
0.0	54.0	20.871104568269811	16.402685885884051
0.0	55.0	25.965650621075312	16.203796289838099
0.0	56.0	33.824617670545642	22.768722348227442
0.0	57.0	26.449057471622311	25.139909594590787
0.0	58.0	19.871909899883374	15.852952634525408
0.0	59.0	21.514439738372268	20.803046820785262
0.0	60.0	28.803013811970615	21.499205632230478
0.0	61.0	30.585371441418044	21.249616776533294
0.0	62.0	32.101708380763824	31.912601165477199
0.0	63.0	26.586028588520726	20.081033038777232
0.0	64.0	5.3501491865888084	4.7425776614411896
0.0	65.0	17.833555007268963	4.9118650981944905
0.0	66.0	14.451476694976751	5.1844386697604534
0.0	67.0	10.340709345934719	2.1756357466345602
0.0	68.0	11.497093185789458	11.155275072833874
0.0	69.0	20.196042202420248	14.37280191508237
0.0	70.0	19.348199003286737	18.644323915613043
0.0	71.0	34.210153296328812	32.817522617354342
0.0	72.0	37.251910842468057	31.001728668500668
0.0	73.0	26.45763811249423	25.199908922422662
0.0	74.0	29.830109494829678	21.291226416746127
0.0	75.0	24.660185111388603	20.212205235784779
0.0	76.0	22.471691018266732	13.546827344801706
