clade	species	ts	te
0.0	1.0	18.855922635218718	13.284147757985492
0.0	2.0	16.297669217483275	5.11002362872033
0.0	3.0	15.744075911385742	13.375006687161147
0.0	4.0	15.917024246051996	15.452020228171104
0.0	5.0	16.71178409884865	9.4878253111601865
0.0	6.0	13.717137954606663	4.7769387336561167
0.0	7.0	25.392001837516091	24.183390513364841
0.0	8.0	33.029229901552675	20.81784205832642
0.0	9.0	33.407279129471121	24.080668269929401
0.0	10.0	5.1406009032603093	1.8873648423453289
0.0	11.0	10.396595733665233	1.67216726877495
0.0	12.0	13.606913810359815	9.3649234457310637
0.0	13.0	7.6208417727445132	4.8122146365299843
0.0	14.0	10.303612896144301	4.5553833401355295
0.0	15.0	11.902024771091062	4.6565561259942205
0.0	16.0	10.349107903508765	2.4687271019671968
0.0	17.0	28.736301880408273	27.38778704165734
0.0	18.0	3.9838160871216211	0.049462101781083651
0.0	19.0	1.6951655777611572	1.3181849685513314
0.0	20.0	2.3338158264584972	0.0076889852994301254
0.0	21.0	4.8613188151698106	0.33123598544099553
0.0	22.0	7.5610644625426984	2.1293034455845352
0.0	23.0	3.8157573789120578	0.0
0.0	24.0	5.293656560972992	0.043029927508773679
0.0	25.0	1.1078552648359963	0.0
0.0	26.0	5.8490097898046578	0.0
0.0	27.0	4.0005111486280427	3.3980228445116802
0.0	28.0	16.446450541773014	11.385515703329132
0.0	29.0	9.7497697531580449	7.9778540754887928
0.0	30.0	13.675694984205867	9.8131580064575914
0.0	31.0	16.57351822131568	5.9312812343523369
0.0	32.0	5.173690376633874	4.4848713450999291
0.0	33.0	9.6859065082584532	1.551021116297957
0.0	34.0	4.7681693302035058	1.8751337517927322
0.0	35.0	30.277522846274714	24.158640551474381
0.0	36.0	25.571238721462489	21.457278917351267
0.0	37.0	0.070375227754091191	0.033090123836678018
0.0	38.0	29.229998383946501	13.702416438232351
0.0	39.0	19.714332035052614	17.503193742492453
0.0	40.0	20.341367420507645	19.568013320482006
0.0	41.0	21.499077860492925	20.652588721544969
0.0	42.0	30.75040173755723	21.432110260802418
0.0	43.0	25.741035778212488	21.595767981001757
0.0	44.0	30.242985906215807	22.911080664939437
0.0	45.0	17.846978437277574	16.359947948396389
0.0	46.0	13.861156466074211	8.5199788619463579
0.0	47.0	16.941134586422269	13.099619940480732
0.0	48.0	20.465117037827241	13.79764623488645
0.0	49.0	16.281390544894421	13.426135371940532
0.0	50.0	14.457184175532369	11.012049741117588
0.0	51.0	14.776374807297939	14.420597273372209
0.0	52.0	23.327770916616004	22.30537953515276
0.0	53.0	33.428832147704682	20.782276684659216
0.0	54.0	19.402091818227287	16.138098723127591
0.0	55.0	28.073954014876573	16.314618466443186
0.0	56.0	33.388938147119454	25.057408176148286
0.0	57.0	28.333270402808573	26.9884108105107
0.0	58.0	19.533275680799296	16.97501445969457
0.0	59.0	21.634659756216582	20.793631630580023
0.0	60.0	30.832477475528375	19.997835591165522
0.0	61.0	30.138418879069967	23.556896497132715
0.0	62.0	31.43136195610073	31.181558463424786
0.0	63.0	30.311560765067952	26.622157414296211
0.0	64.0	9.9779597647074638	9.3571711472603596
0.0	65.0	17.833907373268616	4.7572466039242594
0.0	66.0	15.976697020210443	4.9963485926783617
0.0	67.0	9.8376565568961691	4.0332930637703646
0.0	68.0	13.754252998560721	13.380772085338283
0.0	69.0	21.670220079869964	14.57309055578118
0.0	70.0	18.621759807257153	18.004792653992386
0.0	71.0	33.645241800423968	33.185112496961949
0.0	72.0	37.027990611857433	30.945891211034191
0.0	73.0	21.286917609852587	20.473852056328628
0.0	74.0	30.798200332575927	20.476226133183001
0.0	75.0	25.761983136430423	20.053687321913937
0.0	76.0	22.703235982493091	13.379930552708911
0.0	77.0	13.826172498020794	8.4449559204585487
0.0	78.0	26.056299630205626	24.776839793064354
0.0	79.0	11.358673077683976	10.942838736513227
0.0	80.0	16.176846217416085	10.073194753778495
0.0	81.0	28.161570609749695	17.438140958667958
0.0	82.0	28.930529426066922	24.643523304818846
0.0	83.0	26.841748348524746	22.024524204191799
0.0	84.0	34.109023496568639	21.49145839622614
0.0	85.0	9.2172615872738302	8.5112339240030277
0.0	86.0	13.934692484541667	7.6561621975543588
0.0	87.0	12.600689540280252	5.743796162710356
0.0	88.0	20.667386714770149	15.902415671459719
0.0	89.0	20.436531509055758	13.438148794693609
0.0	90.0	24.528147292425764	16.033997638815872
0.0	91.0	20.391901434932066	13.899764368898625
0.0	92.0	18.749064037660148	16.895358193990202
0.0	93.0	34.312227148098025	30.251734089877605
0.0	94.0	21.190730892887892	16.974280252972427
0.0	95.0	33.127701986897463	23.534287422965075
0.0	96.0	29.320919093949879	28.002149273065726
0.0	97.0	30.714207435822047	23.849153157891262
0.0	98.0	33.947754877951134	33.301502490084189
0.0	99.0	33.580009411380203	28.48560943518941
0.0	100.0	20.156777765211039	14.31136828744104
0.0	101.0	21.59198300167731	14.935263116884467
0.0	102.0	30.200767336982313	20.159246675113458
0.0	103.0	26.116409111188659	22.314799157354795
0.0	104.0	27.328260263733387	20.16968149715704
0.0	105.0	13.61231639526296	10.029635687932492
0.0	106.0	16.303051308179949	7.3676734027666138
0.0	107.0	30.649463369097809	27.009838583210797
0.0	108.0	22.784831443696952	21.814096833856158
0.0	109.0	25.906529210442471	20.345928819899292
0.0	110.0	31.810068835100129	23.642050797591377
0.0	111.0	22.97880322551444	17.005696326654114
0.0	112.0	17.877125039698164	17.252887731486762
0.0	113.0	20.734943664149256	16.215961164887556
0.0	114.0	28.411569317643007	19.685653077278964
0.0	115.0	25.167827452442072	24.009993057902786
0.0	116.0	29.619178279571376	23.879050788533402
0.0	117.0	18.813683837744613	18.162413124351783
0.0	118.0	16.804621936145104	13.085175446982628
0.0	119.0	20.673208286795568	15.015107780995558
0.0	120.0	21.926079753751303	13.699603479303804
0.0	121.0	30.367353032489941	24.064983481010458
0.0	122.0	30.774227999965532	21.861491876379969
0.0	123.0	16.797095484946325	14.378481357228647
0.0	124.0	20.665592712056576	13.605408410683781
0.0	125.0	20.776521750397674	13.687287582486611
0.0	126.0	4.451433893048212	0.0
0.0	127.0	4.9490301781205295	4.2860519599177627
0.0	128.0	4.7369490229760709	2.4841235753408921
0.0	129.0	2.4255416441217297	0.70137942621918725
0.0	130.0	4.3744398077726911	3.7569355393490396
0.0	131.0	5.8852795807720382	5.1966763073159097
0.0	132.0	11.931447878762803	11.566008495572907
0.0	133.0	1.5702142651131987	0.0
0.0	134.0	15.705232519567963	1.3728126173431436
0.0	135.0	4.9962978531525781	0.0
0.0	136.0	1.9620526870719228	0.0
0.0	137.0	1.2988504365316986	0.3196161161635826
0.0	138.0	1.5596566256380096	1.2259043955501268
